State,Year,Candidate,Constituency,Party,Criminal_Case,Education,Total_Assets,Liabilities
Uttar Pradesh,2022,Pramod Kumari Kushwah,FATEHABAD,IND,0,12th Pass,8702767.0,Rs 0
Uttar Pradesh,2022,Pramod Paswan,BANSDIH,IND,0,Illiterate,26000.0,Rs 0
Uttar Pradesh,2022,Pramod Utwal,PURQAZI (SC),BJP,0,8th Pass,18793003.0,Rs 0
Uttar Pradesh,2022,Prasanna Bhushan,RATH (SC),BSP,0,Graduate Professional,19312151.0,"Rs 56,10,000"
Uttar Pradesh,2022,Prashant Ahirwar,GHATAMPUR (SC),BSP,0,Graduate,20757106.0,Rs 0
Uttar Pradesh,2022,Prashant Chaudhary,MEERAPUR,BJP,1,Post Graduate,321140435.0,"Rs 22,06,720"
Uttar Pradesh,2022,Prashant Kumar,KAIMGANJ (SC),AAP,0,Graduate,5800000.0,Rs 0
Uttar Pradesh,2022,Prashant Ram Tripathi,SAHAJANWA,LJP,0,Graduate,50000.0,Rs 0
Uttar Pradesh,2022,Prashant Singh,VISHWANATH GANJ,INC,0,Graduate Professional,80116.0,Rs 0
Uttar Pradesh,2022,Prashant Verma,SRI NAGAR (SC),IND,1,Post Graduate,2302000.0,Rs 0
Uttar Pradesh,2022,Prateek Bhushan Singh,GONDA,BJP,0,Graduate Professional,106303745.0,"Rs 3,43,49,532"
Uttar Pradesh,2022,Prateek Chaudhary,NAUGAWAN SADAT,IND,0,Graduate Professional,6222933.0,Rs 0
Uttar Pradesh,2022,Prateek Pandey,KATEHARI,BSP,0,Graduate Professional,12657444.0,Rs 0
Uttar Pradesh,2022,Pratibha Shukla,AKBARPUR-RANIYA,BJP,1,Post Graduate,46446927.0,"Rs 2,70,386"
Uttar Pradesh,2022,Pratima Pal,SIRSAGANJ,INC,0,Post Graduate,1311162.0,Rs 0
Uttar Pradesh,2022,Praval Pratap Singh,ETMADPUR,BSP,1,Graduate,30343673.0,"Rs 1,32,488"
Uttar Pradesh,2022,Praveen,PANIYRA,IND,0,8th Pass,4018100.0,Rs 0
Uttar Pradesh,2022,Praveen Kumar,PHAPHAMAU,IND,1,10th Pass,4083000.0,Rs 0
Uttar Pradesh,2022,Praveen Kumar,SADABAD,IND,1,12th Pass,5449083.0,Rs 0
Uttar Pradesh,2022,Praveen Kumar,MAHARAJPUR,IND,0,Graduate,191400.0,Rs 0
Uttar Pradesh,2022,Praveen Kumar Dhiman,DEOBAND,AAP,0,Others,18258000.0,Rs 0
Uttar Pradesh,2022,Praveen Kumar Singh,AZAMGARH,INC,4,Post Graduate,8703727.0,"Rs 88,07,684"
Uttar Pradesh,2022,Praveen Patel,PHULPUR,BJP,1,Post Graduate,402603596.0,"Rs 2,17,84,766"
Uttar Pradesh,2022,Praveen Prakash,BELTHARA ROAD (SC),BSP,0,Graduate,20848823.0,"Rs 25,00,000"
Uttar Pradesh,2022,Pravesh Kumar,SAHASWAN,IND,0,Graduate,3507017.0,Rs 0
Uttar Pradesh,2022,Pravin,JAUNPUR,SUCI(C),0,10th Pass,2612618.0,"Rs 70,000"
Uttar Pradesh,2022,Preetam Singh,GOVERDHAN,RLD,4,Graduate,193072862.0,"Rs 3,84,98,880"
Uttar Pradesh,2022,Preeti Kannojeya,RATH (SC),IND,0,Graduate,2525000.0,Rs 0
Uttar Pradesh,2022,Prem Kumar,RUDHAULI,IND,0,10th Pass,1169115.0,Rs 0
Uttar Pradesh,2022,Prem Kumari Khangar,GARAUTHA,IND,0,5th Pass,402000.0,Rs 0
Uttar Pradesh,2022,Prem Nrayan Pandey,TARABGANJ,BJP,1,12th Pass,16457591.0,"Rs 12,26,996"
Uttar Pradesh,2022,Prem Pal Singh Dhangar,TUNDLA (SC),BJP,0,Graduate,13326400.0,"Rs 3,30,000"
Uttar Pradesh,2022,Prem Singh,AGRA CANTT. (SC),AAP,0,Post Graduate,107121.0,Rs 0
Uttar Pradesh,2022,Prem Singh,GOVERDHAN,Aazad Samaj Party (Kanshi Ram),0,Graduate,110000.0,Rs 0
Uttar Pradesh,2022,Prem Singh,KASGANJ,IND,0,8th Pass,1180600.0,Rs 0
Uttar Pradesh,2022,Premchand Gautam,MACHHLISHAHR (SC),AAP,0,12th Pass,179181.0,Rs 0
Uttar Pradesh,2022,Premlal,UTRAULA,IND,0,5th Pass,3348700.0,Rs 0
Uttar Pradesh,2022,Premlata,ALAPUR (SC),Vikassheel Insaan Party,0,Post Graduate,12212677.0,"Rs 22,51,000"
Uttar Pradesh,2022,Premlata,JALESAR (SC),AAP,0,Not Given,1586000.0,Rs 0
Uttar Pradesh,2022,Premlata Verma,ORAI (SC),IND,0,Graduate Professional,2237000.0,"Rs 20,000"
Uttar Pradesh,2022,Premnarayan,CHARKHARI,AAP,0,8th Pass,5630000.0,"Rs 3,50,000"
Uttar Pradesh,2022,Premsagar Patel,SISWA,BJP,0,Graduate,32680386.0,"Rs 15,00,000"
Uttar Pradesh,2022,Priti,IGLAS (SC),INC,0,Post Graduate,450000.0,Rs 0
Uttar Pradesh,2022,Pritinder Singh Kakku,PALIA,SP,1,Literate,29982555.0,"Rs 6,00,000"
Uttar Pradesh,2022,Prity Mishra,SHIKOHABAD,All India Majlis-E-Ittehadul Muslimeen,0,Post Graduate,882500.0,Rs 0
Uttar Pradesh,2022,Priya Singh,NEHTAUR (SC),BSP,0,Graduate,19200000.0,Rs 0
Uttar Pradesh,2022,Priyanka,GHOSI,INC,0,Post Graduate,9344607.0,Rs 0
Uttar Pradesh,2022,Priyanka,AKBARPUR,INC,1,Graduate Professional,7436569.0,"Rs 3,00,000"
Uttar Pradesh,2022,Priyanka Kumari,FARIDPUR (SC),IND,0,Graduate,295415.0,Rs 0
Uttar Pradesh,2022,Prof. S.P. Singh Baghel,KARHAL,BJP,3,Doctorate,87570581.0,"Rs 63,33,674"
Uttar Pradesh,2022,Prof. Shyam Bihari Lal,FARIDPUR (SC),BJP,4,Doctorate,59443904.0,"Rs 74,90,002"
Uttar Pradesh,2022,Pt. Radha Krishan Sharma,AONLA,SP,0,Graduate,44252222.0,Rs 0
Uttar Pradesh,2022,Puja,MEHNAGAR (SC),SP,0,Post Graduate,10911028.0,"Rs 36,00,000"
Uttar Pradesh,2022,Pulkit Thakral,SAHARANPUR NAGAR,IND,0,12th Pass,2197067.0,"Rs 4,99,070"
Uttar Pradesh,2022,Puneet,BANSDIH,INC,0,Graduate Professional,5190809.0,Rs 0
Uttar Pradesh,2022,Puneet Kumar,BITHOOR,Bhartiya Shakti Chetna Party,0,Post Graduate,1910243.0,"Rs 1,20,000"
Uttar Pradesh,2022,Puran Prakash,BALDEV (SC),BJP,0,Graduate Professional,99818000.0,"Rs 19,04,000"
Uttar Pradesh,2022,Purnima,MAHADEWA (SC),Jan Adhikar Party,0,Post Graduate,3515980.0,"Rs 12,13,553"
Uttar Pradesh,2022,Purooshottam Narain Singh,DEORIA,INC,1,Graduate Professional,13576776.0,"Rs 7,00,000"
Uttar Pradesh,2022,Purushottam Das Fauzi Bhai,FATEHABAD,AAP,0,Graduate,11661425.0,"Rs 7,00,000"
Uttar Pradesh,2022,Purushottam Khandelwal,AGRA NORTH,BJP,0,10th Pass,11789777.0,Rs 0
Uttar Pradesh,2022,Pushkaraditya Singh,RUDHAULI,AAP,1,Graduate,15674317.0,"Rs 34,00,921"
Uttar Pradesh,2022,Pushpa Bhartiy,LALGANJ (SC),INC,0,Post Graduate,139000.0,Rs 0
Uttar Pradesh,2022,Pushpa Devi,DUDDHI (ST),AAP,0,Literate,34000.0,Rs 0
Uttar Pradesh,2022,Pushpa Shahi,RAMPUR KARKHANA,BSP,0,Graduate,14797838.0,"Rs 24,00,000"
Uttar Pradesh,2022,Pushpa Shukla,MALHANI,INC,0,Graduate,20280000.0,Rs 0
Uttar Pradesh,2022,Pushpendra Kumar Alias Dr. Pushpendra Pasi,SIDHAULI (SC),BSP,0,Doctorate,47033068.0,Rs 0
Uttar Pradesh,2022,Pushpendra Lodha Chandar,GARAUTHA,AAP,0,Post Graduate,316446.0,Rs 0
Uttar Pradesh,2022,Pushpendra Singh,GARAUTHA,IND,0,Graduate Professional,2177000.0,Rs 0
Uttar Pradesh,2022,Pushpendra Singh,CHITRAKOOT,BSP,0,Post Graduate,4146633.0,Rs 0
Uttar Pradesh,2022,Puspankar Deepak,MUZAFFAR NAGAR,BSP,0,Graduate,7665200.0,"Rs 2,25,000"
Uttar Pradesh,2022,Pusplata Bind,MAJHAWAN,BSP,0,Graduate,23775307.0,Rs 0
Uttar Pradesh,2022,Putti Lal,JAGDISHPUR (SC),IND,0,10th Pass,634000.0,Rs 0
Uttar Pradesh,2022,Qamrul Huda,NIGHASAN,Jan Adhikar Party,1,Graduate,182500.0,Rs 0
Uttar Pradesh,2022,Qazi Mohd. Rashid,GORAKHPUR URBAN,IND,0,Graduate,7188866.0,Rs 0
Uttar Pradesh,2022,Qurban,SAHARANPUR,Aazad Samaj Party (Kanshi Ram),0,Graduate,25903604.0,"Rs 32,00,000"
Uttar Pradesh,2022,Qutubuddin Khan Diamond,MEHNAUN,INC,0,12th Pass,144617387.0,"Rs 3,49,00,000"
Uttar Pradesh,2022,R A Usmani,NIGHASAN,BSP,3,Doctorate,15388394.0,"Rs 19,41,245"
Uttar Pradesh,2022,R S Kushwaha,NIGHASAN,SP,2,Others,114582748.0,Rs 0
Uttar Pradesh,2022,Rabeesh Singh,HATA,IND,0,10th Pass,17615000.0,Rs 0
Uttar Pradesh,2022,Rachit Gupta,DATAGANJ,BSP,2,Graduate Professional,54086812.0,"Rs 1,12,23,000"
Uttar Pradesh,2022,Rachna Singh,BILHAUR (SC),SP,5,12th Pass,7986201.0,"Rs 14,00,000"
Uttar Pradesh,2022,Radha Krishna,JAUNPUR,IND,0,12th Pass,155000.0,Rs 0
Uttar Pradesh,2022,Radharaman Tripathi,SHOHRATGARH,BSP,0,Graduate,29669202.0,"Rs 70,15,000"
Uttar Pradesh,2022,Radhe Shyam,NARAINI (SC),AAP,0,Graduate,813532.0,Rs 0
Uttar Pradesh,2022,Radhe Shyam,RAE BARELI,Jan Adhikar Party,2,Graduate,4123000.0,"Rs 25,00,000"
Uttar Pradesh,2022,Radhe Shyam,KASTA (SC),INC,1,Graduate,761800.0,Rs 0
Uttar Pradesh,2022,Radheshyam,MAHOLI,IND,0,12th Pass,45000.0,Rs 0
Uttar Pradesh,2022,Radheshyam,BANSI,BSP,0,8th Pass,32260057.0,"Rs 48,60,000"
Uttar Pradesh,2022,Radheshyam Chaudhari,MANJHANPUR (SC),IND,0,Graduate,143762.0,Rs 0
Uttar Pradesh,2022,Radhey Shyam Jaiswal,SITAPUR,SP,10,8th Pass,38091223.0,Rs 0
Uttar Pradesh,2022,Radheyshyam,SALON (SC),AAP,0,10th Pass,1659000.0,Rs 0
Uttar Pradesh,2022,Radhika,CHAURI-CHAURA,IND,0,Literate,10860000.0,Rs 0
Uttar Pradesh,2022,Rafat,SIWALKHAS,All India Majlis-E-Ittehadul Muslimeen,1,5th Pass,28450000.0,Rs 0
Uttar Pradesh,2022,Rafatulla,ASMOLI,BSP,0,Literate,42900000.0,Rs 0
Uttar Pradesh,2022,Rafia Shabnam,BAREILLY,Aazad Samaj Party (Kanshi Ram),0,Post Graduate,7220000.0,Rs 0
Uttar Pradesh,2022,Rafiq Ansari,MEERUT,SP,1,8th Pass,13958000.0,Rs 0
Uttar Pradesh,2022,Rafiqua Khatoon,MENHDAWAL,INC,0,10th Pass,9489941.0,Rs 0
Uttar Pradesh,2022,Raghunandan,MAHMOODABAD,IND,0,Literate,20000.0,Rs 0
Uttar Pradesh,2022,Raghunandan Singh Bhadauriya,KANPUR CANTT.,BJP,0,Post Graduate,72607674.0,"Rs 1,41,08,587"
Uttar Pradesh,2022,Raghunath Chaudhari,AJAGARA (SC),BSP,0,12th Pass,5388005.0,Rs 0
Uttar Pradesh,2022,Raghuvansh,TILOI,BSP,0,8th Pass,5098270.0,"Rs 16,00,000"
Uttar Pradesh,2022,Raghuveer,SANDILA,AAP,0,10th Pass,3814500.0,Rs 0
Uttar Pradesh,2022,Raghvendra Kumar Singh,BHARTHANA (SC),SP,1,Post Graduate,18946000.0,"Rs 50,40,000"
Uttar Pradesh,2022,Raghvendra Mohan,JALALPUR,IND,0,Post Graduate,11850801.0,Rs 0
Uttar Pradesh,2022,Raghvendra Pratap Singh,DOMARIYAGANJ,BJP,1,Graduate,124615934.0,"Rs 6,17,479"
Uttar Pradesh,2022,Raghvendra Pratap Singh,MADHAUGARH,SP,0,Post Graduate,42858337.0,"Rs 72,82,548"
Uttar Pradesh,2022,Ragini,AMETHI,BSP,0,Post Graduate,36624847.0,Rs 0
Uttar Pradesh,2022,Rahat Khalil,DEOBAND,INC,1,Post Graduate,30278811.0,"Rs 9,50,000"
Uttar Pradesh,2022,Rahul,BHOJPUR,AAP,0,10th Pass,760000.0,Rs 0
Uttar Pradesh,2022,Rahul,MATERA,IND,0,Graduate,1010139.0,Rs 0
Uttar Pradesh,2022,Rahul Alias Rahul Kumar Pathak,ALIGANJ,AAP,3,12th Pass,2960000.0,Rs 0
Uttar Pradesh,2022,Rahul Gupta,LUCKNOW WEST,IND,0,Graduate,125000.0,Rs 0
Uttar Pradesh,2022,Rahul Kumar,HARCHANDPUR,IND,0,Graduate,265686.0,Rs 0
Uttar Pradesh,2022,Rahul Kumar,BARAUT,INC,0,Illiterate,670000.0,"Rs 4,43,000"
Uttar Pradesh,2022,Rahul Kumar,KITHORE,AAP,0,10th Pass,6578000.0,Rs 0
Uttar Pradesh,2022,Rahul Kumar Jain,MUZAFFAR NAGAR,IND,2,Post Graduate,4792685.0,"Rs 8,55,860"
Uttar Pradesh,2022,Rahul Kumar Verma,JALESAR (SC),IND,0,Graduate,661325.0,Rs 0
Uttar Pradesh,2022,Rahul Kushwaha,LALITPUR,IND,0,8th Pass,2624359.0,"Rs 1,20,680"
Uttar Pradesh,2022,Rahul Mohan,SHAHJAHANPUR,LJP,0,Graduate Professional,1325000.0,Rs 0
Uttar Pradesh,2022,Rahul Pratap Singh,JALESAR (SC),IND,0,Graduate Professional,0.0,Rs 0
Uttar Pradesh,2022,Rahul Rajpoot,HARCHANDPUR,SP,0,Graduate,27597000.0,Rs 0
Uttar Pradesh,2022,Rahul Richhariya,JHANSI NAGAR,INC,1,Post Graduate,111862061.0,"Rs 3,97,26,109"
Uttar Pradesh,2022,Rahul Sharma,BADLAPUR,AAP,0,12th Pass,22406500.0,"Rs 5,28,000"
Uttar Pradesh,2022,Rahul Singh,ATRAULI,IND,0,Graduate Professional,660360.0,Rs 0
Uttar Pradesh,2022,Rahul Singh,UNCHAHAR,AAP,2,12th Pass,20725000.0,Rs 0
Uttar Pradesh,2022,Rahul Yadav,SIKANDRABAD,SP,1,Others,1006302500.0,Rs 0
Uttar Pradesh,2022,Rais Ahmad,BADAUN,SP,1,Graduate,730221928.0,"Rs 6,73,39,542"
Uttar Pradesh,2022,Rais Malik,BEHAT,BSP,0,8th Pass,43452000.0,Rs 0
Uttar Pradesh,2022,Raise Ahmad,PAYAGPUR,All India Majlis-E-Ittehadul Muslimeen,0,Graduate,5305000.0,Rs 0
Uttar Pradesh,2022,Raish Chandra Shukla,ALLAHABAD SOUTH,SP,0,12th Pass,100722123.0,"Rs 2,75,51,251"
Uttar Pradesh,2022,Raisuddin,KANTH,All India Majlis-E-Ittehadul Muslimeen,1,5th Pass,3950000.0,Rs 0
Uttar Pradesh,2022,Raj Alias Omlata Raj,RASARA,INC,0,Post Graduate,631000.0,Rs 0
Uttar Pradesh,2022,Raj Bahadur,HANDIA,IND,0,Graduate,309000.0,Rs 0
Uttar Pradesh,2022,Raj Katheria,KANNAUJ (SC),IND,0,Graduate Professional,774055.0,Rs 0
Uttar Pradesh,2022,Raj Kishor Garg,MUZAFFAR NAGAR,IND,0,10th Pass,5062648.0,Rs 0
Uttar Pradesh,2022,Raj Kishor Singh,HARRAIYA,BSP,3,Graduate,118137308.0,Rs 0
Uttar Pradesh,2022,Raj Kumar,MANT,SHS,0,Graduate Professional,1955026.0,Rs 0
Uttar Pradesh,2022,Raj Kumar,BIKAPUR,Jan Adhikar Party,0,10th Pass,152000.0,Rs 0
Uttar Pradesh,2022,Raj Kumar Gupta,MAHMOODABAD,AAP,2,10th Pass,5684498.0,Rs 0
Uttar Pradesh,2022,Raj Mani,KORAON (SC),BJP,0,Post Graduate,6933477.0,Rs 0
Uttar Pradesh,2022,Raj Narayan,GHATAMPUR (SC),INC,0,12th Pass,9164449.0,"Rs 30,26,083"
Uttar Pradesh,2022,Raj Parikshit Singh,BARABANKI,SHS,3,Post Graduate,6755507.0,Rs 0
Uttar Pradesh,2022,Raj Prakash Singh,SAWAYAZPUR,IND,0,Graduate Professional,7895000.0,"Rs 3,00,000"
Uttar Pradesh,2022,Raj Prasad Upadhyay,SADAR,BJP,0,Post Graduate,70224026.0,Rs 0
Uttar Pradesh,2022,Raj Sri,BALHA (SC),IND,0,Literate,880000.0,Rs 0
Uttar Pradesh,2022,Raja Babu,JALESAR (SC),IND,0,Graduate,0.0,Rs 0
Uttar Pradesh,2022,Raja Bharatendra Singh,NAJIBABAD,BJP,2,Graduate,486025676.0,Rs 0
Uttar Pradesh,2022,Rajan,PHARENDA,AAP,0,Doctorate,4713337.0,"Rs 15,00,000"
Uttar Pradesh,2022,Rajan Kumar Singh,ROHANIYA,IND,0,Graduate Professional,16350794.0,Rs 0
Uttar Pradesh,2022,Rajan Singh,MARIHAN,AAP,0,Graduate Professional,3368615.0,"Rs 8,00,000"
Uttar Pradesh,2022,Rajander Singh,RAMPUR : BYE ELECTION ON 05-12-2022,IND,0,Post Graduate,7550000.0,Rs 0
Uttar Pradesh,2022,Rajani,KHAJANI (SC),INC,0,Literate,4205075.0,"Rs 6,18,100"
Uttar Pradesh,2022,Rajaram,RASARA,IND,0,10th Pass,1699949.0,Rs 0
Uttar Pradesh,2022,Rajaram Mathur,BISALPUR,Aazad Samaj Party (Kanshi Ram),0,Graduate Professional,3360846.0,Rs 0
Uttar Pradesh,2022,Rajaram Shakya,BILSI,IND,0,Post Graduate,899000.0,Rs 0
Uttar Pradesh,2022,Rajat Chaurasiya,BAHRAICH,AAP,0,Graduate,306823.0,Rs 0
Uttar Pradesh,2022,Rajbahadur,MEHNAUN,IND,0,Post Graduate,915500.0,Rs 0
Uttar Pradesh,2022,Rajbala Singh,MILAK (SC),BJP,1,Post Graduate,122495486.0,"Rs 4,91,53,516"
Uttar Pradesh,2022,Rajbali Jaisal,KORAON (SC),BSP,2,Graduate,12334462.0,"Rs 1,00,00,000"
Uttar Pradesh,2022,Rajeev Gumber,SAHARANPUR NAGAR,BJP,4,12th Pass,24057257.0,Rs 0
Uttar Pradesh,2022,Rajeev Kumar,DHANAURA (SC),BJP,0,Post Graduate,13819017.0,"Rs 14,81,848"
Uttar Pradesh,2022,Rajeev Kumar,CHAIL,LJP,2,Post Graduate,2900000.0,Rs 0
Uttar Pradesh,2022,Rajeev Kumar,JAKHANIAN (SC),IND,0,Graduate,30000.0,Rs 0
Uttar Pradesh,2022,Rajeev Pal,DATAGANJ,Rashtriya Samaj Paksha,0,12th Pass,377700.0,Rs 0
Uttar Pradesh,2022,Rajeev Singh,DADRAUL,AAP,0,12th Pass,7038000.0,"Rs 7,00,000"
Uttar Pradesh,2022,Rajeev Singh,BAHRAICH,IND,0,Graduate,1794963.0,"Rs 8,00,000"
Uttar Pradesh,2022,Rajeev Singh (Parichha),BABINA,BJP,2,10th Pass,93257588.0,"Rs 69,24,019"
Uttar Pradesh,2022,Rajeev Singh Alias Babbu Bhaiya,DATAGANJ,BJP,0,Post Graduate,244119731.0,"Rs 1,09,70,569"
Uttar Pradesh,2022,Rajendera,KAIRANA,BSP,0,8th Pass,6922241.0,"Rs 22,70,000"
Uttar Pradesh,2022,Rajendra Kumar,PRATAPGARH,BJP,2,Graduate,54720241.0,"Rs 16,00,500"
Uttar Pradesh,2022,Rajendra Kumar,BUDHANA,IND,0,Doctorate,1341582.0,Rs 0
Uttar Pradesh,2022,Rajendra Kumar,JALALPUR,AAP,0,Post Graduate,8618991.0,Rs 0
Uttar Pradesh,2022,Rajendra Kumar,MUHAMMADABAD-GOHNA (SC),SP,2,Graduate,18560000.0,Rs 0
Uttar Pradesh,2022,Rajendra Kumar,TIRWA,Jan Adhikar Party,0,Graduate,2095000.0,"Rs 90,000"
Uttar Pradesh,2022,Rajendra Kumar,SAFIPUR (SC),BSP,0,Graduate,12546666.0,"Rs 6,00,000"
Uttar Pradesh,2022,Rajendra Kumar Singh Patel,CHAIL,Aazad Samaj Party (Kanshi Ram),0,Graduate,13220000.0,Rs 0
Uttar Pradesh,2022,Rajendra Pal,GARAUTHA,Jan Adhikar Party,0,Post Graduate,4800000.0,Rs 0
Uttar Pradesh,2022,Rajendra Prasad,BARA (SC),IND,0,12th Pass,7078000.0,Rs 0
Uttar Pradesh,2022,Rajendra Prasad,ZAMANIA,IND,0,12th Pass,1240500.0,Rs 0
Uttar Pradesh,2022,Rajendra Prasad Chaudhary,RUDHAULI,SP,1,Post Graduate,111758532.0,"Rs 4,86,22,340"
Uttar Pradesh,2022,Rajendra Prasad Maurya,LAMBHUA,SUCI(C),0,Graduate,976024.0,Rs 0
Uttar Pradesh,2022,Rajendra Prasad Nishad,RUDRAPUR,AAP,0,12th Pass,3607432.0,Rs 0
Uttar Pradesh,2022,Rajendra Pratap Singh Alias Moti,PATTI,BJP,0,Graduate Professional,153259367.0,"Rs 39,22,500"
Uttar Pradesh,2022,Rajendra Sehi,CHILLUPAR,BSP,3,8th Pass,20735657.0,Rs 0
Uttar Pradesh,2022,Rajendra Singh,AGRA RURAL (SC),IND,0,8th Pass,3575685.0,Rs 0
Uttar Pradesh,2022,Rajendra Singh Patel,JAHANABAD,BJP,0,12th Pass,9426206.0,"Rs 1,00,000"
Uttar Pradesh,2022,Rajendri Alias Uma Devi,DHANAURA (SC),IND,0,Literate,134845400.0,"Rs 6,00,000"
Uttar Pradesh,2022,Rajesh,CHANDAUSI (SC),IND,0,8th Pass,9463000.0,Rs 0
Uttar Pradesh,2022,Rajesh,VISHWANATH GANJ,IND,0,8th Pass,8362000.0,"Rs 2,74,600"
Uttar Pradesh,2022,Rajesh,KERAKAT (SC),INC,0,Post Graduate,13327633.0,"Rs 80,00,000"
Uttar Pradesh,2022,Rajesh Bharati,SALEMPUR (SC),BSP,0,Graduate,49176890.0,Rs 0
Uttar Pradesh,2022,Rajesh Chandra Arvind,BISALPUR,IND,0,Post Graduate,35096139.0,"Rs 28,00,000"
Uttar Pradesh,2022,Rajesh Chaudhary,MANT,BJP,1,Graduate Professional,73633252.0,"Rs 95,00,000"
Uttar Pradesh,2022,Rajesh Kashyap,KATRA,BSP,0,Post Graduate,5631000.0,Rs 0
Uttar Pradesh,2022,Rajesh Kumar,KANTH,Rashtriya Samaj Paksha,0,Graduate Professional,52442.0,Rs 0
Uttar Pradesh,2022,Rajesh Kumar,GHORAWAL,IND,0,Post Graduate,94350000.0,"Rs 6,50,00,000"
Uttar Pradesh,2022,Rajesh Kumar,RANIGANJ,IND,0,12th Pass,675000.0,Rs 0
Uttar Pradesh,2022,Rajesh Kumar,SIRATHU,SHS,0,10th Pass,135000.0,Rs 0
Uttar Pradesh,2022,Rajesh Kumar,AYODHYA,Jan Adhikar Party (Loktantrik),0,Post Graduate,2411518.0,Rs 0
Uttar Pradesh,2022,Rajesh Kumar,AKBARPUR-RANIYA,Peoples Party of India (Democratic),0,10th Pass,293779.0,"Rs 95,040"
Uttar Pradesh,2022,Rajesh Kumar,SADABAD,IND,0,Post Graduate,147206703.0,"Rs 3,57,71,878"
Uttar Pradesh,2022,Rajesh Kumar Agarwal,BAREILLY,SP,1,Graduate,75325114.0,"Rs 4,67,65,000"
Uttar Pradesh,2022,Rajesh Kumar Agrahari,DOMARIYAGANJ,IND,0,Graduate,350000.0,Rs 0
Uttar Pradesh,2022,Rajesh Kumar Dixit,FARRUKHABAD,Bhartiya Shakti Chetna Party,0,12th Pass,7148517.0,Rs 0
Uttar Pradesh,2022,Rajesh Kumar Gautam,KADIPUR (SC),BJP,0,Post Graduate,25500040.0,"Rs 27,56,100"
Uttar Pradesh,2022,Rajesh Kumar Mishra,VARANASI CANTT.,INC,1,Doctorate,8951873.0,"Rs 1,98,000"
Uttar Pradesh,2022,Rajesh Kumar Pandey,MIRZAPUR,BSP,0,Graduate,6310098.0,"Rs 4,70,000"
Uttar Pradesh,2022,Rajesh Kumar Singh,BADAUN,BSP,0,Post Graduate,167481943.0,"Rs 1,68,03,868"
Uttar Pradesh,2022,Rajesh Kumar Singh,KANTH,BJP,0,Graduate Professional,97198305.0,"Rs 29,38,000"
Uttar Pradesh,2022,Rajesh Kumar Verma,DADRAUL,SP,0,Post Graduate,86300820.0,Rs 0
Uttar Pradesh,2022,Rajesh Parasd,RAMKOLA (SC),Jan Adhikar Party (Loktantrik),0,12th Pass,150000.0,Rs 0
Uttar Pradesh,2022,Rajesh Pratap Rao Alias Banti Bhaiya,KUSHINAGAR,SP,2,Others,690000.0,Rs 0
Uttar Pradesh,2022,Rajesh Singh Kushwah,FATEHABAD,Jan Adhikar Party,0,Graduate Professional,12445000.0,"Rs 5,36,052"
Uttar Pradesh,2022,Rajesh Singhal,SAMBHAL,BJP,0,Graduate,22165898.0,"Rs 19,63,048"
Uttar Pradesh,2022,Rajesh Tiwari,MEHNAUN,AAP,0,12th Pass,50630000.0,"Rs 24,00,000"
Uttar Pradesh,2022,Rajesh Tripathi,CHILLUPAR,BJP,3,Graduate,9198873.0,"Rs 9,07,838"
Uttar Pradesh,2022,Rajesh Vishwakarma,BADLAPUR,Jan Adhikar Party,0,12th Pass,1301601.0,Rs 0
Uttar Pradesh,2022,Rajesh Yadav,KATRA,SP,6,Graduate Professional,72409475.0,"Rs 23,38,519"
Uttar Pradesh,2022,Rajeshwar Singh,SAROJINI NAGAR,BJP,0,Doctorate,102999489.0,Rs 0
Uttar Pradesh,2022,Rajeshwar Singh Patel,ROHANIYA,INC,6,Post Graduate,63032561.0,Rs 0
Uttar Pradesh,2022,Rajeshwari,GOPAMAU (SC),SP,0,12th Pass,23784500.0,Rs 0
Uttar Pradesh,2022,Rajita,SAHARANPUR,IND,0,12th Pass,47824000.0,"Rs 13,92,000"
Uttar Pradesh,2022,Rajiv Bakshi,LUCKNOW WEST,AAP,1,Post Graduate,566207026.0,"Rs 1,55,708"
Uttar Pradesh,2022,Rajiv Kumar,ETAH,IND,0,Graduate,111000.0,Rs 0
Uttar Pradesh,2022,Rajiv Kumar,JASRANA,IND,0,Graduate,15718935.0,Rs 0
Uttar Pradesh,2022,Rajiv Kumar,MEERUT CANTT.,IND,0,Graduate Professional,3000000.0,Rs 0
Uttar Pradesh,2022,Rajiv Kumar,SHAHJAHANPUR,AAP,0,Graduate,2223000.0,Rs 0
Uttar Pradesh,2022,Rajiv Kumar,KALPI,CPI(ML)(L),0,10th Pass,699700.0,Rs 0
Uttar Pradesh,2022,Rajiv Kumar Singh,AZAMGARH,IND,0,Graduate,7754000.0,Rs 0
Uttar Pradesh,2022,Rajiv Sharma,CHHATA,IND,0,12th Pass,2570000.0,Rs 0
Uttar Pradesh,2022,Rajiv Yadav,NIZAMABAD,IND,0,Others,1675169.0,Rs 0
Uttar Pradesh,2022,Rajkumar,KHADDA,AAP,0,Graduate Professional,5558000.0,"Rs 10,00,000"
Uttar Pradesh,2022,Rajkumar,BABINA,IND,0,12th Pass,1955000.0,Rs 0
Uttar Pradesh,2022,Rajkumar,TILOI,IND,0,Post Graduate,897394.0,Rs 0
Uttar Pradesh,2022,Rajkumar Alias Raju Yadav,MAINPURI,SP,8,12th Pass,220541194.0,"Rs 1,13,40,931"
